Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
-0.053558349609375;66.6909698316215;-4.11895751953125E-05;1;19;0.0061245708167553;-0.00550119549036026;100 µA
-0.051116943359375;66.9351108310051;-3.78448486328125E-05;1;20;0.0061245708167553;-0.00550119549036026;100 µA
-0.048675537109375;67.1792518303887;-3.468017578125E-05;1;21;0.0061245708167553;-0.00550119549036026;100 µA
-0.046234130859375;67.4233928297723;-3.165283203125E-05;1;22;0.0061245708167553;-0.00550119549036026;10 µA
-0.043792724609375;67.6675338291559;-2.8826904296875E-05;1;23;0.0061245708167553;-0.00550119549036026;10 µA
-0.041351318359375;67.9116748285395;-2.613525390625E-05;1;24;0.0061245708167553;-0.00550119549036026;10 µA
-0.038909912109375;68.1558158279231;-2.36083984375E-05;1;25;0.0061245708167553;-0.00550119549036026;10 µA
-0.036468505859375;68.3999568273067;-2.12127685546875E-05;1;26;0.0061245708167553;-0.00550119549036026;10 µA
-0.034027099609375;68.6440978266903;-1.8927001953125E-05;1;27;0.0061245708167553;-0.00550119549036026;10 µA
-0.031585693359375;68.8882388260739;-1.673583984375E-05;1;28;0.0061245708167553;-0.00550119549036026;10 µA
-0.029144287109375;69.1323798254575;-1.4666748046875E-05;1;29;0.0061245708167553;-0.00550119549036026;10 µA
-0.026702880859375;69.3765208248411;-1.2689208984375E-05;1;30;0.0061245708167553;-0.00550119549036026;10 µA
-0.024261474609375;69.6206618242247;-1.0784912109375E-05;1;31;0.0061245708167553;-0.00550119549036026;10 µA
-0.021820068359375;69.8648028236083;-8.99658203125E-06;1;32;0.0061245708167553;-0.00550119549036026;10 µA
-0.019378662109375;70.1089438229919;-7.257080078125E-06;1;33;0.0061245708167553;-0.00550119549036026;10 µA
-0.016937255859375;70.3530848223755;-5.6243896484375E-06;1;34;0.0061245708167553;-0.00550119549036026;10 µA
-0.014495849609375;70.5972258217591;-4.0509033203125E-06;1;35;0.0061245708167553;-0.00550119549036026;10 µA
-0.012054443359375;70.8413668211427;-2.5445556640625E-06;1;36;0.0061245708167553;-0.00550119549036026;10 µA
-0.009613037109375;71.0855078205263;-1.0919189453125E-06;1;37;0.0061245708167553;-0.00550119549036026;10 µA
-0.007171630859375;71.3296488199099;2.880859375E-07;1;38;0.0061245708167553;-0.00550119549036026;10 µA
-0.004730224609375;71.5737898192936;1.6229248046875E-06;1;39;0.0061245708167553;-0.00550119549036026;10 µA
-0.002288818359375;71.8179308186772;2.89276123046875E-06;1;40;0.0061245708167553;-0.00550119549036026;1 µA
0.000152587890625;72.0620718180608;4.14581298828125E-06;1;41;0.0061245708167553;-0.00550119549036026;1 µA
0.002593994140625;72.3062128174444;5.32928466796875E-06;1;42;0.0061245708167553;-0.00550119549036026;1 µA
0.005035400390625;72.550353816828;6.4599609375E-06;1;43;0.0061245708167553;-0.00550119549036026;1 µA
0.007476806640625;72.7944948162116;7.5469970703125E-06;1;44;0.0061245708167553;-0.00550119549036026;10 µA
0.009918212890625;73.0386358155952;8.5784912109375E-06;1;45;0.0061245708167553;-0.00550119549036026;10 µA
0.012359619140625;73.2827768149788;9.60693359375E-06;1;46;0.0061245708167553;-0.00550119549036026;10 µA
